transcript_name	trunc_start	trunc_end
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	41	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	42	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	42	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	42	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	42	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	42	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	42	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	42	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	43	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	43	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	43	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	43	1297
lcl|CP139520.2_mrna_NM_001696.4_88028	43	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	44	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	44	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	45	1288
lcl|CP139520.2_mrna_NM_001696.4_88028	46	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	46	1004
lcl|CP139520.2_mrna_NM_001696.4_88028	46	997
lcl|CP139520.2_mrna_NM_001696.4_88028	47	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	47	999
lcl|CP139520.2_mrna_NM_001696.4_88028	47	988
lcl|CP139520.2_mrna_NM_001696.4_88028	48	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	48	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	48	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	48	1290
lcl|CP139520.2_mrna_NM_001696.4_88028	48	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	49	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	49	1297
lcl|CP139520.2_mrna_NM_001696.4_88028	50	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	50	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	51	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	51	1269
lcl|CP139520.2_mrna_NM_001696.4_88028	51	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	52	1016
lcl|CP139520.2_mrna_NM_001696.4_88028	53	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	53	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	53	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	53	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	53	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	53	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	54	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	54	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	55	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	55	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	55	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	55	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	56	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	56	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	57	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	57	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	57	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	57	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	57	1295
lcl|CP139520.2_mrna_NM_001696.4_88028	57	941
lcl|CP139520.2_mrna_NM_001696.4_88028	58	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	58	1004
lcl|CP139520.2_mrna_NM_001696.4_88028	59	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	60	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	60	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	60	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	60	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	60	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	63	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	63	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	63	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	63	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	63	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	63	1296
lcl|CP139520.2_mrna_NM_001696.4_88028	64	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	64	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	64	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	64	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	65	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	65	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	65	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	71	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	72	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	74	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	75	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	78	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	79	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	80	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	82	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	83	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	88	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	88	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	92	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	93	1333
lcl|CP139520.2_mrna_NM_001696.4_88028	98	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	101	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	111	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	113	1302
lcl|CP139520.2_mrna_NM_001696.4_88028	116	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	126	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	132	1290
lcl|CP139520.2_mrna_NM_001696.4_88028	138	1289
lcl|CP139520.2_mrna_NM_001696.4_88028	148	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	154	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	158	1290
lcl|CP139520.2_mrna_NM_001696.4_88028	162	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	165	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	165	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	166	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	169	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	169	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	169	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	169	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	170	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	170	1255
lcl|CP139520.2_mrna_NM_001696.4_88028	171	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	171	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	172	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	174	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	178	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	179	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	180	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	181	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	186	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	186	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	190	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	191	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	193	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	198	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	199	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	202	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	208	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	208	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	212	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	213	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	218	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	230	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	238	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	241	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	248	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	266	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	271	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	273	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	275	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	276	1294
lcl|CP139520.2_mrna_NM_001696.4_88028	277	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	277	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	277	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	282	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	285	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	286	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	286	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	289	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	292	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	294	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	302	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	307	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	308	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	308	1290
lcl|CP139520.2_mrna_NM_001696.4_88028	314	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	324	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	334	1288
lcl|CP139520.2_mrna_NM_001696.4_88028	345	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	345	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	350	1296
lcl|CP139520.2_mrna_NM_001696.4_88028	352	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	353	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	363	1290
lcl|CP139520.2_mrna_NM_001696.4_88028	364	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	366	983
lcl|CP139520.2_mrna_NM_001696.4_88028	371	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	374	1016
lcl|CP139520.2_mrna_NM_001696.4_88028	386	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	402	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	403	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	411	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	415	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	449	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	455	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	457	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	464	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	469	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	469	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	474	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	474	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	491	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	496	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	500	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	504	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	504	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	506	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	519	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	520	892
lcl|CP139520.2_mrna_NM_001696.4_88028	526	1269
lcl|CP139520.2_mrna_NM_001696.4_88028	547	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	553	1288
lcl|CP139520.2_mrna_NM_001696.4_88028	554	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	568	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	589	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	597	1016
lcl|CP139520.2_mrna_NM_001696.4_88028	598	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	600	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	600	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	600	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	606	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	607	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	609	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	609	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	609	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	609	1290
lcl|CP139520.2_mrna_NM_001696.4_88028	622	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	626	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	630	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	635	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	645	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	656	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	665	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	667	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	670	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	693	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	693	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	694	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	696	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	703	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	722	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	725	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	743	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	744	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	744	1261
lcl|CP139520.2_mrna_NM_001696.4_88028	745	1288
lcl|CP139520.2_mrna_NM_001696.4_88028	753	1305
lcl|CP139520.2_mrna_NM_001696.4_88028	756	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	771	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	777	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	778	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	782	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	784	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	813	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	830	1297
lcl|CP139520.2_mrna_NM_001696.4_88028	846	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	862	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	887	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	892	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	893	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	915	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	926	1310
lcl|CP139520.2_mrna_NM_001696.4_88028	927	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	937	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	951	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	962	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	994	1300
lcl|CP139520.2_mrna_NM_001696.4_88028	1083	1300
lcl|CP139543.2_mrna_NM_017829.6_88012	80	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	84	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	90	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	103	1720
lcl|CP139543.2_mrna_NM_017829.6_88012	112	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	112	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	120	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	123	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	128	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	136	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	231	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	236	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	247	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	257	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	266	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	278	1714
lcl|CP139543.2_mrna_NM_017829.6_88012	313	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	323	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	326	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	349	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	372	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	390	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	397	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	398	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	400	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	403	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	406	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	418	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	420	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	427	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	431	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	450	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	459	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	481	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	492	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	495	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	507	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	527	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	528	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	528	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	529	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	529	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	529	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	529	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	529	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	530	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	533	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	545	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	547	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	566	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	576	1724
lcl|CP139543.2_mrna_NM_017829.6_88012	583	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	604	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	661	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	666	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	687	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	691	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	701	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	701	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	701	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	701	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	702	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	702	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	702	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	702	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	702	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	702	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	703	1712
lcl|CP139543.2_mrna_NM_017829.6_88012	704	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	705	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	706	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	708	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	708	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	713	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	722	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	729	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	743	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	770	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	774	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	777	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	781	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	783	1720
lcl|CP139543.2_mrna_NM_017829.6_88012	789	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	814	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	815	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	816	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	818	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	820	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	828	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	840	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	882	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	882	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	883	1720
lcl|CP139543.2_mrna_NM_017829.6_88012	901	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	904	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	913	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	921	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	923	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	933	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	933	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	942	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	958	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	964	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	965	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	965	1720
lcl|CP139543.2_mrna_NM_017829.6_88012	965	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	966	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	980	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	1002	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	1048	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	1055	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	1064	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	1078	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	1080	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	1136	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	1144	1715
lcl|CP139543.2_mrna_NM_017829.6_88012	1159	1720
lcl|CP139543.2_mrna_NM_017829.6_88012	1172	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	1177	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	1185	1717
lcl|CP139543.2_mrna_NM_017829.6_88012	1213	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	1227	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	1240	1716
lcl|CP139543.2_mrna_NM_017829.6_88012	1359	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	1396	1726
lcl|CP139543.2_mrna_NM_017829.6_88012	1396	1711
lcl|CP139543.2_mrna_NM_017829.6_88012	1442	1717
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1790
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1789
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1789
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1789
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1788
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1788
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1788
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1784
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1784
lcl|CP139543.2_mrna_NM_033070.3_88013	0	1774
lcl|CP139543.2_mrna_NM_033070.3_88013	2	1793
lcl|CP139543.2_mrna_NM_033070.3_88013	3	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	3	1789
lcl|CP139543.2_mrna_NM_033070.3_88013	3	1788
lcl|CP139543.2_mrna_NM_033070.3_88013	4	1784
lcl|CP139543.2_mrna_NM_033070.3_88013	5	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	5	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	5	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	5	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	5	1789
lcl|CP139543.2_mrna_NM_033070.3_88013	5	1788
lcl|CP139543.2_mrna_NM_033070.3_88013	5	1784
lcl|CP139543.2_mrna_NM_033070.3_88013	6	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	6	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	6	1793
lcl|CP139543.2_mrna_NM_033070.3_88013	6	1790
lcl|CP139543.2_mrna_NM_033070.3_88013	6	1789
lcl|CP139543.2_mrna_NM_033070.3_88013	6	1788
lcl|CP139543.2_mrna_NM_033070.3_88013	7	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	7	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	7	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	7	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	7	1789
lcl|CP139543.2_mrna_NM_033070.3_88013	7	1788
lcl|CP139543.2_mrna_NM_033070.3_88013	8	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	8	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	8	1799
lcl|CP139543.2_mrna_NM_033070.3_88013	8	1799
